"purchase_id","id","Age","Sex","Income","Purchase_Date","Region"
473,200895,48,"M",277000,2022-07-01,"Пермский край"
3005,201515,60,"M",269000,2021-05-01,"Пензенская область"
3481,202384,54,"M",688000,2021-02-01,"Самарская область"
3635,197497,61,"M",355000,2023-06-01,"Оренбургская область"
894,202136,51,"M",560000,2021-10-01,"Удмуртская Республика"
758,200018,55,"M",240000,2023-03-01,"Республика Башкортостан"
3251,198678,39,"M",618000,2022-07-01,"Удмуртская Республика"
110,198925,32,"M",259000,2021-05-01,"Саратовская область"
777,198854,49,"M",479000,2021-03-01,"Самарская область"
1053,199571,55,"M",305000,2022-09-01,"Республика Башкортостан"
4120,197741,60,"M",240000,2021-10-01,"Нижегородская область"
2754,198464,58,"M",240000,2022-09-01,"Саратовская область"
2054,200982,44,"M",581000,2021-04-01,"Оренбургская область"
5374,198391,50,"M",240000,2023-03-01,"Самарская область"
1648,197805,44,"M",643000,2021-05-01,"Чувашская Республика"
212,199429,59,"M",583000,2023-01-01,"Пермский край"
1639,198616,51,"M",261000,2023-01-01,"Ульяновская область"
1717,200730,50,"M",349000,2021-11-01,"Чувашская Республика"
4991,200683,36,"M",282000,2021-12-01,"Республика Татарстан"
4076,201233,57,"M",516000,2022-06-01,"Удмуртская Республика"
3789,199940,55,"M",249000,2023-09-01,"Удмуртская Республика"
2175,200952,40,"M",1240000,2022-10-01,"Республика Башкортостан"
1394,200713,51,"M",240000,2021-07-01,"Саратовская область"
386,198109,53,"F",307000,2022-07-01,"Республика Татарстан"
2171,200301,56,"M",240000,2023-11-01,"Нижегородская область"
1219,200848,53,"M",331000,2022-02-01,"Республика Татарстан"
1578,198274,54,"M",306000,2021-01-01,"Республика Башкортостан"
3182,199244,55,"F",625000,2022-02-01,"Республика Башкортостан"
1657,198865,58,"M",1289000,2023-05-01,"Нижегородская область"
93,201574,55,"M",923000,2023-12-01,"Удмуртская Республика"
814,201180,45,"M",240000,2022-02-01,"Пермский край"
350,200161,52,"M",272000,2022-01-01,"Пермский край"
3806,201182,59,"M",555000,2022-01-01,"Оренбургская область"
1484,198912,51,"M",351000,2022-07-01,"Самарская область"
4343,197793,43,"M",240000,2022-03-01,"Республика Башкортостан"
3452,199661,53,"M",325000,2022-07-01,"Самарская область"
2282,200778,58,"M",314000,2023-08-01,"Самарская область"
1317,200825,45,"M",266000,2022-01-01,"Удмуртская Республика"
907,198869,56,"M",417000,2022-11-01,"Кировская область"
1167,199058,41,"M",323000,2023-05-01,"Нижегородская область"
699,197946,39,"F",363000,2023-10-01,"Удмуртская Республика"
4041,200875,59,"M",444000,2023-02-01,"Республика Марий Эл"
735,200967,44,"M",356000,2021-03-01,"Республика Татарстан"
347,198213,59,"F",594000,2022-01-01,"Пермский край"
454,198931,45,"M",762000,2021-12-01,"Пензенская область"
2490,197723,47,"F",244000,2022-11-01,"Нижегородская область"
352,199799,54,"F",240000,2021-07-01,"Саратовская область"
5243,201571,52,"F",240000,2022-07-01,"Самарская область"
4472,199127,57,"M",334000,2021-10-01,"Чувашская Республика"
5105,198930,59,"M",654000,2021-07-01,"Самарская область"
2104,202222,49,"M",247000,2022-01-01,"Нижегородская область"
1545,202061,52,"M",240000,2021-05-01,"Саратовская область"
4479,200192,53,"M",369000,2022-03-01,"Республика Башкортостан"
1729,201303,58,"M",1281000,2021-11-01,"Республика Татарстан"
339,200000,52,"M",339000,2023-07-01,"Пензенская область"
418,198552,30,"M",308000,2023-04-01,"Республика Татарстан"
4856,199095,56,"M",402000,2021-03-01,"Республика Мордовия"
4715,197898,54,"M",240000,2023-01-01,"Республика Татарстан"
4811,197873,36,"M",240000,2023-09-01,"Республика Татарстан"
1329,199178,60,"M",260000,2023-05-01,"Республика Башкортостан"
283,198234,45,"M",240000,2021-01-01,"Республика Башкортостан"
3227,201952,57,"M",240000,2021-01-01,"Республика Башкортостан"
268,200203,48,"M",251000,2021-02-01,"Саратовская область"
4551,200976,35,"M",711000,2021-05-01,"Республика Татарстан"
3158,199471,45,"M",394000,2021-07-01,"Удмуртская Республика"
5399,199231,55,"M",627000,2023-07-01,"Нижегородская область"
3262,199259,53,"M",327000,2023-09-01,"Саратовская область"
271,199751,45,"M",564000,2023-07-01,"Республика Марий Эл"
3130,199441,57,"M",685000,2021-02-01,"Пермский край"
4301,199099,52,"M",240000,2022-04-01,"Саратовская область"
4510,201630,53,"M",240000,2021-10-01,"Пермский край"
5480,197455,33,"M",240000,2023-11-01,"Саратовская область"
5239,200154,51,"M",416000,2021-10-01,"Республика Башкортостан"
360,198449,43,"M",353000,2023-04-01,"Саратовская область"
4146,198271,57,"F",286000,2023-10-01,"Нижегородская область"
2443,201416,52,"M",412000,2021-03-01,"Республика Мордовия"
783,199469,57,"M",679000,2023-05-01,"Республика Марий Эл"
2568,198546,38,"M",492000,2022-01-01,"Республика Марий Эл"
2623,200156,54,"M",824000,2023-05-01,"Самарская область"
658,197536,58,"M",240000,2021-05-01,"Удмуртская Республика"
2572,200042,46,"M",240000,2021-01-01,"Чувашская Республика"
1535,201132,61,"M",687000,2023-08-01,"Оренбургская область"
4466,198915,44,"F",370000,2022-11-01,"Республика Башкортостан"
1863,201270,45,"M",409000,2022-06-01,"Кировская область"
2661,201212,57,"M",827000,2022-06-01,"Самарская область"
4074,202149,58,"M",406000,2021-08-01,"Ульяновская область"
3141,200610,48,"M",256000,2021-10-01,"Удмуртская Республика"
3440,201210,51,"F",408000,2022-12-01,"Пензенская область"
707,197731,54,"M",369000,2023-01-01,"Удмуртская Республика"
2287,198273,57,"M",254000,2023-11-01,"Республика Татарстан"
5216,199755,46,"F",240000,2021-02-01,"Саратовская область"
857,198831,54,"M",293000,2021-08-01,"Самарская область"
1436,200556,44,"M",509000,2021-02-01,"Кировская область"
1196,202380,58,"M",598000,2021-05-01,"Республика Башкортостан"
4570,202295,47,"M",240000,2022-01-01,"Пензенская область"
880,199626,46,"M",240000,2021-02-01,"Пермский край"
896,197653,35,"F",421000,2021-01-01,"Оренбургская область"
2269,202365,42,"M",527000,2022-12-01,"Кировская область"
2022,197832,40,"M",246000,2021-12-01,"Оренбургская область"
1388,199622,55,"M",942000,2021-12-01,"Пермский край"
3548,198799,36,"M",301000,2022-01-01,"Республика Татарстан"
3508,202217,49,"M",240000,2023-03-01,"Нижегородская область"
2700,198941,52,"M",366000,2023-05-01,"Пермский край"
3341,199429,52,"M",540000,2023-09-01,"Самарская область"
1508,201883,51,"M",429000,2023-10-01,"Республика Башкортостан"
2336,198505,50,"M",408000,2023-02-01,"Пермский край"
3318,198253,58,"F",324000,2022-01-01,"Оренбургская область"
3727,197835,44,"M",240000,2023-09-01,"Республика Башкортостан"
4195,199919,47,"M",594000,2023-02-01,"Республика Татарстан"
4534,198913,52,"M",249000,2022-02-01,"Республика Башкортостан"
4382,198734,49,"F",270000,2021-02-01,"Нижегородская область"
1264,199172,57,"M",240000,2022-01-01,"Республика Татарстан"
3132,199222,41,"M",240000,2021-07-01,"Нижегородская область"
550,200278,48,"M",471000,2021-06-01,"Нижегородская область"
510,199145,45,"M",442000,2021-09-01,"Нижегородская область"
2426,201100,61,"M",240000,2022-04-01,"Республика Татарстан"
2088,202373,48,"M",240000,2022-02-01,"Республика Башкортостан"
1608,197712,57,"F",240000,2021-06-01,"Удмуртская Республика"
2514,199549,53,"F",240000,2022-10-01,"Республика Татарстан"
2045,201103,49,"M",513000,2021-12-01,"Удмуртская Республика"
695,198827,57,"M",539000,2023-04-01,"Самарская область"
3801,201265,52,"M",963000,2023-07-01,"Пермский край"
655,198005,42,"M",375000,2021-07-01,"Республика Татарстан"
